/api/admin/account-lookup | plain | DELETE | admin-spa = deny
/api/billing/setup-session/complete | plain | QUERY | dcr-client = deny
/api/billing/setup-session/complete | plain | QUERY | empty-sub = deny
/api/billing/setup-session/complete | plain | QUERY | github-oidc = deny
/api/billing/setup-session/complete | plain | QUERY | oauth2-proxy = deny
/api/billing/setup-session/complete | plain | QUERY | per-key-other-ns = deny
/api/billing/setup-session/complete | plain | QUERY | per-key-owned-ns = deny
/api/billing/setup-session/complete | plain | QUERY | spa = allow
/api/billing/setup-session/complete | plain | QUERY | user-key = deny
/api/billing/setup-session/complete | plain | QUERY | user-key-verified = deny
/api/billing/summary | plain | DELETE | admin-spa = allow
/api/billing/summary | plain | DELETE | cua-cli = deny
/api/billing/summary | plain | DELETE | dcr-client = deny
/api/billing/summary | plain | DELETE | empty-sub = deny
/api/billing/summary | plain | DELETE | github-oidc = deny
/api/billing/summary | plain | DELETE | oauth2-proxy = deny
/api/billing/summary | plain | DELETE | per-key-other-ns = deny
/api/billing/summary | plain | DELETE | per-key-owned-ns = deny
/api/billing/summary | plain | DELETE | spa = allow
/api/billing/summary | plain | DELETE | user-key = deny
/api/billing/summary | plain | DELETE | user-key-verified = deny
/api/billing/summary | plain | GET | admin-spa = allow
/api/billing/summary | plain | GET | cua-cli = deny
/api/billing/summary | plain | GET | dcr-client = deny
/api/billing/summary | plain | GET | empty-sub = deny
/api/billing/summary | plain | GET | github-oidc = deny
/api/billing/summary | plain | GET | oauth2-proxy = deny
/api/billing/summary | plain | GET | per-key-other-ns = deny
/api/billing/summary | plain | GET | per-key-owned-ns = deny
/api/billing/summary | plain | GET | spa = allow
/api/billing/summary | plain | GET | user-key = deny
/api/billing/summary | plain | GET | user-key-verified = deny
/api/billing/summary | plain | PATCH | admin-spa = allow
/api/billing/summary | plain | PATCH | cua-cli = deny
/api/billing/summary | plain | PATCH | dcr-client = deny
/api/billing/summary | plain | PATCH | empty-sub = deny
/api/billing/summary | plain | PATCH | github-oidc = deny
/api/billing/summary | plain | PATCH | oauth2-proxy = deny
/api/billing/summary | plain | PATCH | per-key-other-ns = deny
/api/billing/summary | plain | PATCH | per-key-owned-ns = deny
/api/billing/summary | plain | PATCH | spa = allow
/api/billing/summary | plain | PATCH | user-key = deny
/api/billing/summary | plain | PATCH | user-key-verified = deny
/api/billing/summary | plain | POST | admin-spa = allow
/api/billing/summary | plain | POST | cua-cli = deny
/api/billing/summary | plain | POST | dcr-client = deny
/api/billing/summary | plain | POST | empty-sub = deny
/api/billing/summary | plain | POST | github-oidc = deny
/api/billing/summary | plain | POST | oauth2-proxy = deny
/api/billing/summary | plain | POST | per-key-other-ns = deny
/api/billing/summary | plain | POST | per-key-owned-ns = deny
/api/billing/summary | plain | POST | spa = allow
/api/billing/summary | plain | POST | user-key = deny
/api/billing/summary | plain | POST | user-key-verified = deny
/api/billing/summary | plain | QUERY | admin-spa = allow
/api/billing/summary | plain | QUERY | cua-cli = deny
/api/billing/summary | plain | QUERY | dcr-client = deny
/api/billing/summary | plain | QUERY | empty-sub = deny
/api/billing/summary | plain | QUERY | github-oidc = deny
/api/billing/summary | plain | QUERY | oauth2-proxy = deny
/api/billing/summary | plain | QUERY | per-key-other-ns = deny
/api/billing/summary | plain | QUERY | per-key-owned-ns = deny
/api/billing/summary | plain | QUERY | spa = allow
/api/billing/summary | plain | QUERY | user-key = deny
/api/billing/summary | plain | QUERY | user-key-verified = deny
/api/billing/usage | plain | DELETE | admin-spa = allow
/api/billing/usage | plain | DELETE | cua-cli = deny
/api/billing/usage | plain | DELETE | dcr-client = deny
/api/billing/usage | plain | DELETE | empty-sub = deny
/api/billing/usage | plain | DELETE | github-oidc = deny
/api/billing/usage | plain | DELETE | oauth2-proxy = deny
/api/billing/usage | plain | DELETE | per-key-other-ns = deny
/api/billing/usage | plain | DELETE | per-key-owned-ns = deny
/api/billing/usage | plain | DELETE | spa = allow
/api/billing/usage | plain | DELETE | user-key = deny
/api/billing/usage | plain | DELETE | user-key-verified = deny
/api/billing/usage | plain | GET | admin-spa = allow
/api/billing/usage | plain | GET | cua-cli = deny
/api/billing/usage | plain | GET | dcr-client = deny
/api/billing/usage | plain | GET | empty-sub = deny
/api/billing/usage | plain | GET | github-oidc = deny
/api/billing/usage | plain | GET | oauth2-proxy = deny
/api/billing/usage | plain | GET | per-key-other-ns = deny
/api/billing/usage | plain | GET | per-key-owned-ns = deny
/api/billing/usage | plain | GET | spa = allow
/api/billing/usage | plain | GET | user-key = deny
/api/billing/usage | plain | GET | user-key-verified = deny
/api/billing/usage | plain | PATCH | admin-spa = allow
/api/billing/usage | plain | PATCH | cua-cli = deny
/api/billing/usage | plain | PATCH | dcr-client = deny
/api/billing/usage | plain | PATCH | empty-sub = deny
/api/billing/usage | plain | PATCH | github-oidc = deny
/api/billing/usage | plain | PATCH | oauth2-proxy = deny
/api/billing/usage | plain | PATCH | per-key-other-ns = deny
/api/billing/usage | plain | PATCH | per-key-owned-ns = deny
/api/billing/usage | plain | PATCH | spa = allow
/api/billing/usage | plain | PATCH | user-key = deny
/api/billing/usage | plain | PATCH | user-key-verified = deny
/api/billing/usage | plain | POST | admin-spa = allow
/api/billing/usage | plain | POST | cua-cli = deny
/api/billing/usage | plain | POST | dcr-client = deny
/api/billing/usage | plain | POST | empty-sub = deny
/api/billing/usage | plain | POST | github-oidc = deny
/api/billing/usage | plain | POST | oauth2-proxy = deny
/api/billing/usage | plain | POST | per-key-other-ns = deny
/api/billing/usage | plain | POST | per-key-owned-ns = deny
/api/billing/usage | plain | POST | spa = allow
/api/billing/usage | plain | POST | user-key = deny
/api/billing/usage | plain | POST | user-key-verified = deny
/api/billing/usage | plain | QUERY | admin-spa = allow
/api/billing/usage | plain | QUERY | cua-cli = deny
/api/billing/usage | plain | QUERY | dcr-client = deny
/api/billing/usage | plain | QUERY | empty-sub = deny
/api/billing/usage | plain | QUERY | github-oidc = deny
/api/billing/usage | plain | QUERY | oauth2-proxy = deny
/api/billing/usage | plain | QUERY | per-key-other-ns = deny
/api/billing/usage | plain | QUERY | per-key-owned-ns = deny
/api/billing/usage | plain | QUERY | spa = allow
/api/billing/usage | plain | QUERY | user-key = deny
/api/billing/usage | plain | QUERY | user-key-verified = deny
/api/chat/conversations | plain | DELETE | admin-spa = allow
/api/chat/conversations | plain | DELETE | cua-cli = deny
/api/chat/conversations | plain | DELETE | dcr-client = deny
/api/chat/conversations | plain | DELETE | empty-sub = deny
/api/chat/conversations | plain | DELETE | github-oidc = deny
/api/chat/conversations | plain | DELETE | oauth2-proxy = deny
/api/chat/conversations | plain | DELETE | per-key-other-ns = deny
/api/chat/conversations | plain | DELETE | per-key-owned-ns = deny
/api/chat/conversations | plain | DELETE | spa = allow
/api/chat/conversations | plain | DELETE | user-key = deny
/api/chat/conversations | plain | DELETE | user-key-verified = deny
/api/chat/conversations | plain | GET | admin-spa = allow
/api/chat/conversations | plain | GET | cua-cli = deny
/api/chat/conversations | plain | GET | dcr-client = deny
/api/chat/conversations | plain | GET | empty-sub = deny
/api/chat/conversations | plain | GET | github-oidc = deny
/api/chat/conversations | plain | GET | oauth2-proxy = deny
/api/chat/conversations | plain | GET | per-key-other-ns = deny
/api/chat/conversations | plain | GET | per-key-owned-ns = deny
/api/chat/conversations | plain | GET | spa = allow
/api/chat/conversations | plain | GET | user-key = deny
/api/chat/conversations | plain | GET | user-key-verified = deny
/api/chat/conversations | plain | PATCH | admin-spa = allow
/api/chat/conversations | plain | PATCH | cua-cli = deny
/api/chat/conversations | plain | PATCH | dcr-client = deny
/api/chat/conversations | plain | PATCH | empty-sub = deny
/api/chat/conversations | plain | PATCH | github-oidc = deny
/api/chat/conversations | plain | PATCH | oauth2-proxy = deny
/api/chat/conversations | plain | PATCH | per-key-other-ns = deny
/api/chat/conversations | plain | PATCH | per-key-owned-ns = deny
/api/chat/conversations | plain | PATCH | spa = allow
/api/chat/conversations | plain | PATCH | user-key = deny
/api/chat/conversations | plain | PATCH | user-key-verified = deny
/api/chat/conversations | plain | POST | admin-spa = allow
/api/chat/conversations | plain | POST | cua-cli = deny
/api/chat/conversations | plain | POST | dcr-client = deny
/api/chat/conversations | plain | POST | empty-sub = deny
/api/chat/conversations | plain | POST | github-oidc = deny
/api/chat/conversations | plain | POST | oauth2-proxy = deny
/api/chat/conversations | plain | POST | per-key-other-ns = deny
/api/chat/conversations | plain | POST | per-key-owned-ns = deny
/api/chat/conversations | plain | POST | spa = allow
/api/chat/conversations | plain | POST | user-key = deny
/api/chat/conversations | plain | POST | user-key-verified = deny
/api/chat/conversations | plain | QUERY | admin-spa = allow
/api/chat/conversations | plain | QUERY | cua-cli = deny
/api/chat/conversations | plain | QUERY | dcr-client = deny
/api/chat/conversations | plain | QUERY | empty-sub = deny
/api/chat/conversations | plain | QUERY | github-oidc = deny
/api/chat/conversations | plain | QUERY | oauth2-proxy = deny
/api/chat/conversations | plain | QUERY | per-key-other-ns = deny
/api/chat/conversations | plain | QUERY | per-key-owned-ns = deny
/api/chat/conversations | plain | QUERY | spa = allow
/api/chat/conversations | plain | QUERY | user-key = deny
/api/chat/conversations | plain | QUERY | user-key-verified = deny
/api/chat/conversations/{id} | id | DELETE | admin-spa = allow
/api/chat/conversations/{id} | id | DELETE | cua-cli = deny
/api/chat/conversations/{id} | id | DELETE | dcr-client = deny
/api/chat/conversations/{id} | id | DELETE | empty-sub = deny
/api/chat/conversations/{id} | id | DELETE | github-oidc = deny
/api/chat/conversations/{id} | id | DELETE | oauth2-proxy = deny
/api/chat/conversations/{id} | id | DELETE | per-key-other-ns = deny
/api/chat/conversations/{id} | id | DELETE | per-key-owned-ns = deny
/api/chat/conversations/{id} | id | DELETE | spa = allow
/api/chat/conversations/{id} | id | DELETE | user-key = deny
/api/chat/conversations/{id} | id | DELETE | user-key-verified = deny
/api/chat/conversations/{id} | id | GET | admin-spa = allow
/api/chat/conversations/{id} | id | GET | cua-cli = deny
/api/chat/conversations/{id} | id | GET | dcr-client = deny
/api/chat/conversations/{id} | id | GET | empty-sub = deny
/api/chat/conversations/{id} | id | GET | github-oidc = deny
/api/chat/conversations/{id} | id | GET | oauth2-proxy = deny
/api/chat/conversations/{id} | id | GET | per-key-other-ns = deny
/api/chat/conversations/{id} | id | GET | per-key-owned-ns = deny
/api/chat/conversations/{id} | id | GET | spa = allow
/api/chat/conversations/{id} | id | GET | user-key = deny
/api/chat/conversations/{id} | id | GET | user-key-verified = deny
/api/chat/conversations/{id} | id | PATCH | admin-spa = allow
/api/chat/conversations/{id} | id | PATCH | cua-cli = deny
/api/chat/conversations/{id} | id | PATCH | dcr-client = deny
/api/chat/conversations/{id} | id | PATCH | empty-sub = deny
/api/chat/conversations/{id} | id | PATCH | github-oidc = deny
/api/chat/conversations/{id} | id | PATCH | oauth2-proxy = deny
/api/chat/conversations/{id} | id | PATCH | per-key-other-ns = deny
/api/chat/conversations/{id} | id | PATCH | per-key-owned-ns = deny
/api/chat/conversations/{id} | id | PATCH | spa = allow
/api/chat/conversations/{id} | id | PATCH | user-key = deny
/api/chat/conversations/{id} | id | PATCH | user-key-verified = deny
/api/chat/conversations/{id} | id | POST | admin-spa = allow
/api/chat/conversations/{id} | id | POST | cua-cli = deny
/api/chat/conversations/{id} | id | POST | dcr-client = deny
/api/chat/conversations/{id} | id | POST | empty-sub = deny
/api/chat/conversations/{id} | id | POST | github-oidc = deny
/api/chat/conversations/{id} | id | POST | oauth2-proxy = deny
/api/chat/conversations/{id} | id | POST | per-key-other-ns = deny
/api/chat/conversations/{id} | id | POST | per-key-owned-ns = deny
/api/chat/conversations/{id} | id | POST | spa = allow
/api/chat/conversations/{id} | id | POST | user-key = deny
/api/chat/conversations/{id} | id | POST | user-key-verified = deny
/api/chat/conversations/{id} | id | QUERY | admin-spa = allow
/api/chat/conversations/{id} | id | QUERY | cua-cli = deny
/api/chat/conversations/{id} | id | QUERY | dcr-client = deny
/api/chat/conversations/{id} | id | QUERY | empty-sub = deny
/api/chat/conversations/{id} | id | QUERY | github-oidc = deny
/api/chat/conversations/{id} | id | QUERY | oauth2-proxy = deny
/api/chat/conversations/{id} | id | QUERY | per-key-other-ns = deny
/api/chat/conversations/{id} | id | QUERY | per-key-owned-ns = deny
/api/chat/conversations/{id} | id | QUERY | spa = allow
/api/chat/conversations/{id} | id | QUERY | user-key = deny
/api/chat/conversations/{id} | id | QUERY | user-key-verified = deny
/api/chat/conversations/{id}/turns | id | DELETE | admin-spa = allow
/api/chat/conversations/{id}/turns | id | DELETE | cua-cli = deny
/api/chat/conversations/{id}/turns | id | DELETE | dcr-client = deny
/api/chat/conversations/{id}/turns | id | DELETE | empty-sub = deny
/api/chat/conversations/{id}/turns | id | DELETE | github-oidc = deny
